artist,title,genre,spotify_id,valence,arousal,dominance,d2_tags
The Mountain Goats,Sometimes I Still Feel The Bruise,sad,6RUWuAVJMFiGg5QeTqUL28,4.25375,3.6925,4.51375,{}
Ruth Etting,Ten Cents A Dance,jazz,1I06bhpXDt43BoVkRrwD8g,1.05,1.745,1.92,{}
Paula Cole,Lonelytown,jazz,28ivc9RB2e0pb0y5KzHA3L,1.175,2.045,1.805,{}
Kelis,Attention,soul,6NWp1cHsQHVKcZev3rLJjg,4.122,3.0479999999999996,4.3839999999999995,{}
Popol Vuh,Aguirre II,ambient,5es8CCoAqvcIl3LzQCGXP4,3.813333333333333,2.542222222222222,3.302,{}
Trespassers William,Weakening,indie,4bSuT1qltZQAyWJE3ye5Y2,3.8983333333333334,2.785,3.7383333333333337,{}
Home Video,That You Might,electronica,7xzgFOcm9QujI8UNfUdlPZ,3.99,2.8575,3.8175,{}
Guided by Voices,Window of My World,indie rock,2W5XUrVmNU9eSrQdaGjAg2,3.34,1.405,3.5,{}
The Hidden Cameras,Shame,indie pop,0ZDOJdm7tYy8MpVHyX5WjV,2.12,3.1766666666666667,3.056666666666666,{}
Smoking Popes,Pretty Pathetic,alternative,19xmhGDOerikf4Wl5LrstY,1.87,2.065,1.98,{}
Mount Eerie,Wooly Mammoth's Absence,folk,3rgoR037nWq1N0B00wNDDM,1.05,1.745,1.92,{}
Silje Nergaard,The Waltz,jazz,6mGDypikiWq5qaCyRqYp5x,3.677872340425532,2.2417021276595746,4.043829787234043,{}
Whiskeytown,Factory Girl,acoustic,0fwJgFWjyzB1sfmLf9HBtG,1.38,2.2934285714285716,2.523428571428571,{}
Great Big Sea,Boston and St. John's,folk,3KFum0tt0F7mo6SGFhWeO8,3.34,1.405,3.5,{}
Vienna Teng,Kansas,alternative,0zZJaKVC3mOmtEj1oLOWYA,3.69,2.7449999999999997,3.5774999999999997,{}
Codes In The Clouds,You Are Not What You Think You Are,post-rock,1HJZknep0RaY9LNZ8j7VRP,3.34,1.405,3.5,{}
The Sundays,So Much,alternative,7MljTPzagQKVsO8cVfbFQJ,4.0,2.68,2.96,{}
Charley Patton,Poor Me,blues,6K3xJ5KQYGogaDN0ODiMqA,2.8583333333333334,3.0083333333333333,4.533333333333333,{}
Simone White,I Didn't Have a Summer Romance,singer-songwriter,17F1e95eSGGcJq275iMNWQ,1.87,2.065,1.98,{}
Ben Lee,Away With The Pixies,indie,4AVRs0SWAeUZV3EZFagswX,4.0,2.68,2.96,{}
Maximilian Hecker,Over,alternative,3ulfXKeF6hDRiFcnm1h5fv,2.299652777777778,1.7100694444444442,1.9082638888888883,{}
Little Boots,Not Now,electronic,1eN2Lz8hxXTsIIzFTBjlIQ,2.943333333333333,2.78,2.826666666666666,{}
Patty Griffin,Kite Song,folk,4QzBuqNZ6EiUZmqXAghd2F,4.366666666666666,2.8233333333333337,4.426666666666667,{}
Teddy Thompson,Where To Go From Here,singer-songwriter,5ORKt1oJ09HUrsfraWrZlo,3.885586206896552,2.3844827586206896,3.9750344827586215,{}
Jaymay,Corduroy,folk,1EKJeD0f2lSUVKNZkuABoR,3.34,1.405,3.5,{}
John Cale,(I Keep A) Close Watch,singer-songwriter,3ZzjQtDlNSmwypJVtaviFL,3.352222222222222,2.862222222222222,3.681111111111111,{}
Ian & Sylvia,Four Strong Winds,folk,7nAgijMWo4hUjsL8a8PohF,2.79,2.106666666666667,2.3466666666666667,{}
Django Reinhardt,Blues,jazz,1Et1KM6nmOwbrEUQI8dtc7,1.715,1.805,2.72,{}
James Taylor,There We Are,singer-songwriter,0riYVboaeTLyxByQccC80s,2.195,1.105,1.555,{}
Neva Dinova,On/Off,chill,74bX6gGflZGljPEKp8MHFq,3.515,2.6575,3.765,{}
Jay Brannan,Bowlegged & Starving,singer-songwriter,0AIP7Lu6sp8Y9ByGtbzMTn,4.385,2.8916666666666666,4.546666666666667,{}
Clark,Springtime Epiphany,electronic,6CnqynOvmi7jOJ1NFp549P,4.18,2.506666666666667,3.85,{}
Emm Gryner,Acid,sad,10qnGXRkuz1ZLBxmIOgRFV,4.455344827586206,3.043793103448276,4.805862068965517,{}
Indigo Girls,Fare Thee Well,folk,4VH9FIvjpDOkRJwCeQ7iHT,4.134920634920635,2.753968253968254,4.349206349206349,{}
Luna,Black Postcards,indie,1i4hvKPMkdnHgUsKzMQpqe,2.545,2.105,2.26,{}
Archer Prewitt,Go Away,indie,4mKPMzvlOz1j5zI9dJWqiY,3.05,1.8,3.2,{}
Jolie Holland,Ghost Waltz,folk,4V8wnnTfCgv5iYB1iHDspR,3.7333333333333334,2.5833333333333335,3.8533333333333335,{}
Kitchens of Distinction,Mad As Snow,shoegaze,1ak1HHgEeHmDpxLpP2Tg1T,3.736666666666667,2.3766666666666665,3.6533333333333338,{}
Tommy Guerrero,Broken Blood,sad,77tpCsjDOmjN4OWcSZjo2x,1.8433333333333333,2.3666666666666667,3.0933333333333333,{}
The Lodger,The Conversation,indie pop,6iykjWWwJdzzgqZTx1MOr0,4.235,3.025,3.605,{}
Holly McNarland,Beautiful Blue,indie,4FLWcVcR4M4G5R1DkCAwTW,4.376062992125984,2.9529921259842515,4.263149606299213,{}
Simon & Garfunkel,Seven O'clock News-silent Nigh,folk,0Va2A1oD5n0ezfvKqPOXaD,1.87,2.065,1.98,{}
Lightning Dust,When You Go,singer-songwriter,78RYvC6VOn73GnKYWE1rOX,4.0,2.68,2.96,{}
Malaria!,Lay Lady Lay,new wave,7xB7hG5HiX9ckTrYU7h8fn,3.76,2.45,3.14,{}
Hem,Redwing,folk,3fIOOSTJlNb9Rw9d2ykCho,4.1375,2.61,4.24,{}
Tanita Tikaram,I Might Be Crying,singer-songwriter,5QEfKPnKOhAyldWLsJwqtp,3.7625,3.325,3.8525,{}
John Gorka,Houses in the Fields,folk,0IX9DrHNJcidnHO5bWjRYl,3.72,2.2,3.14,{}
Over the Rhine,Changes Come,indie,4N4Y5L21EISHrc6l4WZvqE,4.0,2.68,2.96,{}
Kiln,hong,electronic,7g012DRcrIje4kF5df81yp,2.58,1.625,2.775,{}
Audrey,Hymn,post-rock,6yaEsqy4kxTBD3XeBfWgBr,3.34,1.405,3.5,{}
Aloha,Let Your Head Hang Low,indie,72W2yrLgbWxFRZb9jSg0gi,3.785,3.05,2.905,{}
The Refreshments,Nada,alternative,2zQHDdyyweY2QuLK4XnmTm,3.5233333333333334,3.18,3.683333333333333,{}
Phoebe Snow,Harpo's Blues,soul,46dYFgedACGgGaKlwygySm,3.957027027027027,2.3694594594594593,4.576486486486487,{}
Cousteau,How Will I Know,indie,6PneuUyZWd8jfbP6ofsmAz,1.87,2.065,1.98,{}
Patty Larkin,Mary Magdalene,folk,2Rm8L3Cu0COxGfnkUACHDt,2.8075,2.9875000000000007,3.605,{}
Ramblin' Jack Elliott,The Buffalo Skinners,folk,2hWRDtRs5XfLJdYnfK5oXy,3.875,2.325,3.585,{}
Ebba Forsberg,Sometimes,sad,2j8CS8BljDSlAZj7kOXktv,2.9266666666666667,2.1,3.6133333333333337,{}
Ben Watt,Empty Bottles,acoustic,5RItag9FgLpoUfTxFIrpdq,2.195,1.105,1.555,{}
The Lucksmiths,Mars,indie pop,0ti30ETwwhNc8CmGVt9vgR,3.0433333333333334,2.82,3.526666666666667,{}
Roy Harper,When An Old Cricketer Leaves The Crease,singer-songwriter,3Ob5b9b22xC86uvsGyoF3Q,1.7775,2.96,2.8075,{}
The Strange Death of Liberal England,Modern Folk Song,alternative,5kabNB4Q8ZEt65zqz1qD40,3.23,2.705,3.475,{}
Elizabeth Cotten,Till We Meet Again,folk,4eoY3MOCu5YoOrcLIAwuXV,4.224674556213018,2.656390532544379,4.554792899408285,{}
The Coral Sea,Under the Westway,indie,17yG8Zu9wk58b0eoCBulgT,3.34,1.405,3.5,{}
Dayna Kurtz,Love Where Did You Go?,jazz,7pSxXpQZrqbVb1AO662xVR,3.047142857142857,2.7942857142857145,4.03,{}
Jon English,Six Ribbons,acoustic,0bXtaMz3J1gX4nNSTbdEwN,4.0,2.68,2.96,{}
The Gentleman Losers,Horses Of Instruction,sad,6NF4SDGcCrpLOnk02lORm7,2.8566666666666665,1.8133333333333332,3.213333333333334,{}
Ron Sexsmith,Seem To Recall,acoustic,37cNwzdzipqMDGVPGbNA3R,3.34,1.405,3.5,{}
Rogue Valley,Onward and Over,indie,6ISZm9YRw8vM4WWCwNT9CO,2.966666666666667,2.46,3.17,{}
Steve Goodman,Yellow Coat,folk,2BU4O7lFQTTPtMGxDw91Uo,4.147500000000001,2.665,4.5575,{}
Kira Fontana,Still,singer-songwriter,1knsAgnAr4F49bhU485DVx,2.58,1.625,2.775,{}
Mutual Admiration Society,La Lune,acoustic,3p3mUjRK9CKAfi349rO2jL,3.34,1.405,3.5,{}
Leonard Cohen,Sisters of Mercy (Live),folk,7lJN5XXJSugMDi6Ti7QRcW,3.473333333333333,2.3133333333333335,3.6533333333333338,{}
House of Heroes,Suicide Baby,alternative,5eTlKpkUw1QQFrb22F1TYL,1.05,1.745,1.92,{}
Nanci Griffith,If These Walls Could Speak,sad,3g90FakKujR5jVpse8hqKU,2.6742222222222227,2.799925925925926,3.364,{}
Dan Sartain,Place to call my home,indie rock,6sU6C4okzeRAET8M4VgjHL,2.785,1.69,3.42,{}
Eels,The Longing,indie,4cavoOcm5nC8XQmaFeHFQG,1.5166666666666666,3.0466666666666664,2.473333333333333,{}
Pedro the Lion,Promise,indie,3u5PDxc3EydeopAI4s6cfW,1.24,1.5,1.785,{}
Ane Brun,These Days,singer-songwriter,0ssnQYhEzbsMEI8gUjEoT3,2.8433333333333333,2.6133333333333337,3.22,{}
Rogue Wave,Temporary,indie,0ktg8xQQS4tAWckEfqCUX3,4.014285714285714,2.9457142857142857,4.472857142857142,{}
Blonde Redhead,Symphony of Treble,indie rock,1DQjjYStr8Lqo0z750Vwkh,4.235,3.025,3.605,{}
Pinback,Offcell,indie,7M231sIBjBbSPLE2eM0835,3.41,1.715,3.22,{}
Yo La Tengo,Winter A-Go-Go,alternative,50l0br56hyKOjT98fvda7a,3.21,1.38,3.13,{}
Karen Dalton,In a Station,folk,5mCdxQ7Nr89fUg8Tf0uDz4,2.535217391304348,2.6682608695652172,4.020869565217391,{}
Karen Dalton,In the Evening (It's So Hard to Tell Who's Going to Love You the Best),folk,39YctL1qdorL65TwHTOXQw,3.7507236842105263,3.179802631578947,5.065394736842105,{}
Karen Dalton,Blues On The Ceiling,folk,4fMd0R9aSoaz1qpUuUOFxE,3.19,3.0462499999999997,4.279999999999999,{}
Hybrid,This Is What It Means,electronic,5WatcDT9rTTajc2o8roIpn,3.5475,3.25,2.655,{}
The Unlikely Candidates,Follow My Feet,indie,1keSkRaOL77YjXkM4rJ6xX,4.235,3.025,3.605,{}
Oneohtrix Point Never,Physical Memory,ambient,6MSNY6n2M7tXfn2agXM9VX,1.9066666666666667,1.3633333333333333,1.7033333333333336,{}
And Also The Trees,Dialogue,post-punk,2jXdyypmumMUCMkHP1FHHj,1.9466666666666668,2.54,2.6,{}
Jonquil,Lions,indie,4Vd5Fkxlon1vgZKR5vUce2,3.85,3.2066666666666666,3.8233333333333337,{}
Pomplamoose,I Don't Wanna Miss a Thing,indie,53I6gvXmAL1ucWRy771Ia9,4.0,2.68,2.96,{}
The Dears,Heartless Romantic,indie,1TAlpQ5yCq3WIqAouwq63C,3.1566666666666667,3.243333333333333,3.37,{}
Blanche,Another Lost Summer,folk,3fFregfhbrVazFj0UsgaQD,4.1419999999999995,2.878,4.402,{}
Jolie Holland,Alley Flowers,folk,6dngbIqCm0yqEAAJyDKOb3,3.41,3.056666666666666,3.6466666666666665,{}
Frank Sinatra,Three Coins in a Fountain,jazz,2LnTydfDh8VOvJH7cSLqjS,4.363333333333333,3.19,3.48,{}
Fairground Attraction,Allelujah,alternative,2n6eVMgVnB1JPqmHd8Ly6l,4.0,2.68,2.96,{}
Albert King,Oh Pretty Woman,blues,5DUWIeIriroyHEbPdqxEFG,2.744,2.888,4.352,{}
Peter Murphy,Mercy Rain,alternative,30zD9tbEoehtRyFoFW08s9,1.87,2.065,1.98,{}
Fairport Convention,The Lord Is In This Place,folk,6DkWgB82JlYzUxNVRBagdX,4.38,2.74,4.65,{}
Magic Bullets,Yesterday's Seen Better Days,indie pop,1hWLjKuV7EKcFrlQxlbYhA,2.545,2.105,2.26,{}
Moonbabies,Fieldtrip USA,indie rock,5obci5iLcJRSt2q7oEK5A3,4.185,3.16,3.52,{}
Wilson Pickett,Land of a 1000 Dances,soul,0244fLA2cl0FWOuWna7iXM,3.785,3.05,2.905,{}
Emma Salokoski Ensemble,Inside Each Other,jazz,21K0ghOqTs3yyHyoCD2dFK,4.0,2.68,2.96,{}
Anne Briggs,Tongue In Cheek,folk,3PrfYB3WiL1PkanRV77Crb,4.316666666666666,1.92,4.576666666666667,{}
Rick Springfield,My Father's Chair,new wave,0makoNay0XixVWi6kdmAEF,1.5,2.1,2.56,{}
Dayna Kurtz,Another Black Feather,sad,7BtLwvoBQq3HMYjdTHg0eT,3.46,3.245,3.43,{}
ANT,slipped away,folk,3nUMPeP3Emz1ypdDz4Om4M,4.1,3.632222222222222,4.488888888888889,{}
MakTub,20 Years,singer-songwriter,7z5UBIa2cz9F4hSPMu9CTO,1.87,2.065,1.98,{}
Eddie Vedder,Masters of War (live),sad,14QuuJp6oFQRXCHz2SiTnZ,3.41,3.2475,3.85,{}
Charlie Haden Quartet West,the left hand of god,jazz,4c4JlCUznA9KoN78klgh4r,4.228,2.962,4.514,{}
Robin Frederick,Sandy Grey (Acoustic Mix),folk,6WZcCKbvZl8lWZbO0rPOq3,3.565,1.52,3.05,{}
Muzsikás,Hidegen Fújnak A Szelek (Cold Winds Are Blowing),folk,5V120Nz8zotPjAeuMBEgpz,1.9466666666666668,2.54,2.6,{}
Casiotone for the Painfully Alone,In A Green Cotton Sweater,electronica,64tQaTizp99rTJZAhY6BJr,4.2325,2.5675,4.2675,{}
paloma,Havana Disco Nap,indie,4Fn7FkkbhnSMLYmoCA4g0l,4.235,3.025,3.605,{}
Sam Cooke & The Soul Stirrers,Were You There,soul,1AGs8XKOjnxsgxVY2s6Tx8,3.86,3.025,3.415,{}
Dream Academy,Life In A Northern Town,new wave,4m3OS54KWywYhP7WD7z1cg,3.073565217391304,2.1620000000000004,3.6866086956521738,{}
Goldbarne,Marian,acoustic,1m4z7s6f41ctnvA9ihGqEG,1.05,1.745,1.92,{}
Muse,Save Me,alternative rock,3MbkURW6xUuXYMyZz08qDo,4.454999999999999,2.635,4.156666666666667,{}
CocoRosie,Grey Oceans,experimental,1uxQXvv9w3Up3bghcBp2Ii,4.0,2.68,2.96,{}
Cold Cave,Love Comes Close,indie,5GHjhiMYYSCfCGHHfoNVhV,1.435,1.4425,1.1475,{}
Peeping Tom,Mojo,alternative rock,1R4dZWz4lfZKCkxgvXhHuv,3.089032258064516,1.4864516129032257,3.109677419354839,{}
Tortoise,Blackjack,post-rock,4O6lu9Ri0N5y7BrR63Glv0,2.58,1.625,2.775,{}
"Jump, Little Children",Mexico,indie,4bAlvRdlQeyMxi6EokQduj,3.34,1.405,3.5,{}
Tomte,Für immer die Menschen,indie,7HSmZRkuWR43ocLdTj0FhV,4.415,3.1,3.965,{}
Tipper,Over the Coals,electronica,65X7vFxMzt2QKZsnirzCvl,2.94,2.74,2.856666666666667,{}
Tristeza,Chiaroscuro,post-rock,4aE0sxa3iUzw5enAtYMmw8,2.5931034482758615,1.6896551724137931,2.1655172413793107,{}
Tomte,"Die Bastarde, die dich jetzt nach Hause bringen",indie,0jl2cWN3fvYVoNq1WiKFC3,4.168,2.63,4.242,{}
The Dissociatives,Sleep Well Tonight,chill,32VDWQsXtfUVAgiN21IfIB,4.3707142857142856,2.493095238095238,4.570476190476191,{}
Edgar Froese,Specific Gravity of Smile,electronic,1WDUD5R1RBWcmsRa1UrrEj,2.625,1.865,1.97,{}
Disco Inferno,From the Devil to the Deep Blue Sky,post-rock,5EhPi5AJzbb1zt3CO9jflI,4.01,3.6025,4.2075,{}
Hil St. Soul,Free Spirit,soul,3MAIRptQQMgqh4e9UZVUEB,3.72,2.2,3.14,{}
Carved in Stone,Ungehorsam,folk,2cewrGyPmJdKkzBVaTPGL2,1.2233333333333334,1.64,1.14,{}
Tim Hecker,City in flames pt3,electronic,5Qs5j5W6ZqC9PKlk8Smsiu,3.34,2.185,2.525,{}
Sundial,Morphia,electronica,6VMXGqrgurhrm4QYiGOSuD,3.6266666666666665,2.4466666666666668,3.5533333333333332,{}
Carbon Based Lifeforms,Refraction,ambient,6GylfygyT10IRWb1sITlwR,2.86,2.045,2.555,{}
ABC,This Must Be Magic,electronic,6OmrO6JgLYHxynJA5e5PvX,3.3866666666666667,2.296666666666667,3.4066666666666667,{}
Bryan El,Angels Cry,electronic,34xqT6ybEPlJdChP5CNLae,2.62,1.2133333333333334,2.536666666666666,{}
Ten Madison,Modulations,ambient,3xeR4UA5yT7CYxHlRcRb0t,2.86,2.045,2.555,{}
Gregor Tresher,Neon,electronic,4dD9h3jNKBQciN8YXkpcQE,3.76,2.45,3.14,{}
Side Liner,Morning Dewdrops (MLT Remix),ambient,0xSI6tjtPgq12kW5hHZ83N,2.86,2.045,2.555,{}
Ambient Generation,Momentum,electronic,3lAWqh7PJge6hvDaZOIsx4,4.261777777777778,3.692074074074074,3.938888888888889,{}
Lacuna Coil,Senzafine (Acoustic),acoustic,76pGaUxO8eFXbrUQfZj6Z4,4.308333333333334,3.4133333333333336,4.183333333333334,{}
Nnenna Freelon,Journey Of The Heart,jazz,4UZrP1Ve9AEt4KfjkRQvqX,3.765,2.165,3.16,{}
Brassy,Who Stole the Show,indie,5g5POPtKB2EZ4sWRqzTLo4,3.815,2.945,3.405,{}
Brassy,That's the Way,indie,6hm3mmLlcbxCBZfff1ecXu,3.815,2.945,3.405,{}
Alice Donut,Madonna's Bombing Sarajevo,indie rock,2SlofCRMOwjtAUNFmDTmvO,3.4033333333333333,2.45,3.27,{}
Score,Shiny Stockings,ambient,6scBhtDRdNaUo3zt1Jppws,4.235,3.025,3.605,{}
Sonata Arctica,Mary Lou (acoustic),acoustic,2kqWONJpphrYiZtuxlNht4,3.9133333333333336,3.1633333333333336,3.2933333333333334,{}
Nick Olman,The Deepest of Black Waters,ambient,4MMxktm1pzqUj7rs9eo6sc,2.54,2.045,2.305,{}
Basque,The River Is Flowing,ambient,0vlgCQgujOYmZE3LFuvpyc,4.47,2.0725,4.6225,{}
Nick Olman,With Tortured Affection,ambient,5Bdh5M6BZdWS2a8rBITW6y,1.69,3.065,1.745,{}
Shoshannah,Spiritual Sustenance / Birkat Hamazon,ambient,5RtGY3gcVz5MA2xb9fJhAs,4.256666666666667,3.2733333333333334,3.806666666666666,{}
Pretty Girls Make Graves,The Getaway,indie,5GSGILB7OTqv0F5jGn1uQG,3.87134328358209,3.908358208955224,3.536119402985075,{}
Ender's Child,Avril et Mai (Version Piano),ambient,1tmcElZRyXJniZxVIZ8OI2,3.21,1.38,3.13,{}
John Martyn,The Easy Blues,blues,7drMNe3YvNs3KhHIHc6KBk,3.610619469026549,3.6744247787610615,5.418141592920354,{}
Sven Libaek,Quasars,jazz,4TVYykaOy2j1cUfTXq1yvM,4.2875000000000005,3.1525,4.045,{}
Memphis Slim,Steppin' Out,blues,0yhaJakScntU0D11JtaNDH,3.691666666666667,3.703333333333333,5.408333333333333,{}
Eric Gales,So Good If You Could,blues,7dCIa8Fbi5WHbAc2tTFbu7,3.953333333333333,3.796666666666667,5.376666666666667,{}
Frank Popp Ensemble,Hip Teens (Don't Wear Blue Jeans),soul,1V3SqMkaRopHLBMmee4YId,3.5733333333333333,2.7533333333333334,3.453333333333333,{}
Jack Johnson,Only The Ocean,singer-songwriter,74RKxVxJSh54RBZfX6y4GY,4.1850000000000005,2.315,4.34,{}
Katie Melua,Blame It on the Moon,jazz,3VtoAIcVG8MxTefh6XH9s5,4.48968085106383,3.4485106382978734,5.622340425531915,{}
Toro y Moi,Buffalo,indie,0POIckpJtVYttAJ5wTrxPC,3.21,1.38,3.13,{}
Norah Jones,Travelin' On,electronic,0MNUkJfHnYPHBsm7Dsd0U7,4.185,2.01,4.785,{}
Leonard Cohen,Alexandra Leaving,singer-songwriter,6UDouNjHCwal7zhVunKpGv,4.153333333333333,3.233333333333334,4.34375,{}
Ugly Casanova,So Long to the Holidays,indie rock,03eYqvI4YEIyBgOzvcjO4E,3.973559322033898,3.824406779661017,4.314576271186441,{}
Gonjasufi,Candylane,electronic,1jAYzAAQYRtxfuM8DaFfK6,4.045,2.6850000000000005,4.145,{}
Tom Waits,World Keeps Turning,blues,3aqEzZSfDyw7vl3QisGJsc,4.025029239766082,3.5683625730994155,5.408421052631579,{}
Phantom Planet,One Ray of Sunlight,alternative rock,13ciolkGHykwdCGy3k6sYd,4.26,3.125,5.05,{}
Thievery Corporation,Where It All Starts,downtempo,3cWC1GHdXPuuT4cQcu8HsA,4.223684210526316,1.8157894736842104,4.118421052631579,{}
Howie Day,Secret,singer-songwriter,1IUgsC81beb1bFrSiDfILS,3.2099999999999995,1.38,3.1300000000000003,{}
Sade,Give it Up,soul,77TSlwEUgEAoeJBukdxDWi,4.045714285714285,2.1814285714285715,4.167142857142856,{}
Tom Waits,Burma-Shave,blues,6IrLsMN24GJCvPDA9xgDJO,3.731699604743083,2.849367588932806,4.561106719367588,{}
Tera Melos,Melody 7,experimental,5i2fHBiZxEKKR8CuiGrkH1,3.2350000000000003,2.455,3.2400000000000007,{}
Saycet,Chromatic Bird,ambient,7fTpeyKW9kiJ4J7i7P9how,4.1975,2.8525,4.3950000000000005,{}
Bad Loop,Nio,electronic,4zvlklU9Lf9VlIgfLuwcpM,4.09,3.848333333333333,3.9466666666666663,{}
Boy Robot,Bass & Booze,electronic,6UjyYPfRr6ZnSFW8DD5bgB,3.235,2.455,3.24,{}
Rubikon,Wonderland,trip-hop,3o0CBXXQO7vRg7aRv2Ltpy,3.235,2.455,3.24,{}
Scott Walker,Mathilde,singer-songwriter,4cG5DeaRXetY0Lru1kUYMg,4.0,2.68,2.9599999999999995,{}
Los Campesinos!,"i just sighed. i just sighed, just so you know",indie,3uJEPDZNFtTE6zpzMDJtQN,1.6333333333333335,3.7666666666666666,2.3866666666666667,{}
Demon,You are my high,electronic,4HUMMFH06dIfzUG2ht1BJN,3.71,3.4,3.0,{}
Johnny Foreigner,Champagne Girls I Have Known,indie,6QRNyPnb57zNcsqgIZ9BoY,3.71,3.4,3.0,{}
Add N To (X),Revenge of the Black Regent,electronic,46tLP8V0UVQR5sb7YMwfaL,4.09,3.604,3.825,{}
Space Art,Onyx,electronica,3TdWSFHkuSlm0DrefKvYYu,2.3966666666666665,1.6,1.7733333333333334,{}
Muslimgauze,Opel,electronic,6gvsnaOV8L2Dx5OQnBc8w9,2.86,2.045,2.555,{}
Vinterriket,Winternacht - Kalte Schwärze im Bann der silbernen Sonne,dark ambient,5UHi2gywt0tTCb6mHTsvOi,1.9066666666666665,1.3633333333333333,1.7033333333333334,{}
SE,Chrono,ambient,6BZBULzAYk16cQxnSVaYgz,2.86,2.045,2.555,{}
Johnny Foreigner,"Jess, You Got Yr Song, So Leave",indie rock,5PHaNwmz5LIkO3CzRQkAQI,1.225,2.825,1.79,{}
Johnny Foreigner,The Swell/like Neverwhere,indie rock,6tiPq5S2m0Y251U29Dbumq,1.225,2.825,1.79,{}
Valerie Dore,It's So Easy,electronic,5UxfYbvaMj2zNoRWwXYPZo,1.615,2.62,1.66,{}
Mortal,Alive and Awake,electronic,2zM63Zcngnfy04gU6gFs2l,3.595,2.4,2.66,{}
Winter Bynes,Crisis,electronic,1WOhSTKuP8PnhZvtlimTV5,2.825,3.3,2.785,{}
Kaleo,Way Down We Go,indie,0y1QJc3SJVPKJ1OvFmFqe6,1.715,1.805,2.72,{}
Foals,Heavy Water,indie rock,7d4LmTA45smj4xznhyhIDv,2.525294117647059,1.8105882352941176,2.092941176470588,{}
The Chainsmokers,Roses,electronic,3vv9phIu6Y1vX3jcqaGz5Z,3.34,1.405,3.5,{}
Grizzly Bear,About Face,folk,66zSeZQdUUI6BKA1yDmqc9,4.31,2.463333333333333,3.89,{}
Cold War Kids,First,alternative,3omXshBamrREltcf24gYDC,3.41,1.715,3.22,{}
Cake,Long Line Of Cars,alternative,6MyZDt84pg8y8ySGXFiOzz,4.03,3.090943396226415,3.875283018867924,{}
Bat for Lashes,All Your Gold,indie,2rReQXVcbiDCH59a7ZHeoI,2.8089090909090912,3.711272727272727,3.8309090909090906,{}
Cake,Satan Is My Motor,alternative,7zJi6HnUzxo2J4La1yTFj3,3.2975806451612906,2.446774193548387,2.8725806451612903,{}
Minus the Bear,Drilling,indie rock,6blyhK94ONYsrcdHNl73wh,4.361428571428571,2.914285714285714,3.31,{}
The Whitest Boy Alive,Island,indie,6vEbElBvNnRvzfhcLY3BYG,3.635,2.37,3.3175000000000003,{}
Radiohead,Killer Cars,alternative,0qQJrnRX9UAlwwbs0TBQu2,3.3751282051282057,3.0035897435897434,3.0787179487179483,{}
DJ Shadow,Mashin' on the Motorway,trip-hop,5lipkb0ofy2IC5YL9ixf9a,4.067826086956522,3.16,3.620869565217391,{}
Born Ruffians,I Need a Life,indie,586XiUcGrYZQTrUR9lv5j6,2.4379999999999997,2.166,2.388,{}
Portugal. The Man,Lovers In Love,indie,2pX0XG16kztHwnwZ0E4Kst,2.87,2.885,2.295,{}
Morphine,You Speak My Language,alternative,3BDhuwBk8aFlXMfaqjFuyM,2.0580000000000003,2.166,3.264,{}
MAE,This Time Is The Last Time,indie,10zb046JklrdrB9ftWOb8i,2.3057142857142856,2.01,2.7471428571428573,{}
Minus the Bear,Into The Mirror,indie,0emyz8qM51pPoywA2KQCue,3.595,2.4,2.66,{}
The Mountain Goats,Sax Rohmer #1,folk,2HdDlvTCSWYmhnvSZTokIJ,3.493333333333333,3.6533333333333338,3.12,{}
Athlete,Tokyo,indie,4diTclTL9E3RlcBGNf88nH,2.921851851851852,2.138888888888889,3.0903703703703704,{}
The Format,Give It Up,indie,5SNQDWAWQwyusoRHJUZ50o,3.4256410256410255,1.8410256410256416,3.08974358974359,{}
Yonderboi,Motor,electronic,4gBRAdwsAKdkzCQMsDXDXL,3.2016666666666667,2.056666666666666,3.0,{}
EVE 6,Open Road Song,alternative rock,7kAKO1EYHt2MVlombUuoLN,1.8097297297297297,1.3664864864864863,1.5221621621621622,{}
The Rapture,Out of the Races and Onto the Tracks,indie,2DAiJg5c5xExJh4VvMfYVe,3.892,2.864,3.728,{}
Autolux,Here Comes Everybody,indie,0onmat5CoaZNxLlqvPvv5T,4.323529411764706,3.0411764705882356,3.757352941176471,{}
The Exies,Tired Of You,alternative rock,5XOs6i10yHUw6HUQ0cJDIa,4.448333333333333,3.285,4.513333333333333,{}
Deftones,Sinatra,alternative rock,4BCaL0JJaTWtgotNNYo1Q2,3.785,3.05,2.905,{}
St. Vincent,Alone,singer-songwriter,5rdiECHuHfXXQ5F22wVqXx,3.91362962962963,2.5812592592592596,4.1632592592592585,{}
Department of Eagles,The Piano in the Bathtub,folk,7HVGXqaw8XCvR3zsV2b1zl,3.7838297872340423,2.2442553191489365,3.155744680851064,{}
Primus,The Pressman,alternative rock,2l3STudpnzAweQiCBPxjXh,3.785,3.05,2.905,{}
Third Eye Blind,1000 Julys,alternative rock,1HekJi2kTgIJvCXRj06d81,4.24,3.6533333333333338,3.2933333333333334,{}
Woody Guthrie,Car Song,folk,3ZvYhbTmbpyyYAXtJKYu4I,3.742222222222222,2.748888888888889,3.1666666666666665,{}
Cat Power,Headlights,singer-songwriter,6wb9GGMaCs73LeOu2KqyDz,4.0,2.68,2.96,{}
