artist,track,genre,valence_tags,arousal_tags,dominance_tags,spotify_id
Orchestral Manoeuvres in the Dark,Crush,new wave,3.12,2.0133333333333336,3.4866666666666664,5s0exP2pmMTIqzNrzsgBH6
John Mellencamp,A Brand New Song,acoustic,4.263333333333334,3.216666666666667,5.3,6oaaZ8643EkaBircOIae5I
Bruce Cockburn,Water Into Wine,acoustic,3.63,1.275,3.31,3IQDLK5Yg0QE76Ki8m1PB0
Bruce Cockburn,Sunwheel Dance,folk,3.63,1.275,3.31,4cngaM1NsLNx91EFDU0b6Z
Bruce Cockburn,Pacing The Cage (Live),folk,3.63,1.275,3.31,2ma2MD2oH0T7Pj4DNW6XXu
Kevin Kerrigan,Home,sad,4.249189189189189,3.3344864864864863,4.192108108108108,5SVYvNH5OMCbbn61HWJk4k
Qualia,space nap,ambient,3.63,1.275,3.31,7xJIT8CfLrg3upfz4rc9FZ
Dan Deacon,Of the Mountains,experimental,3.325,2.385,2.655,082UBCOIFyswldW49b8dyA
Devo,Wiggly World,new wave,2.2670454545454546,1.6261363636363635,1.8102272727272728,3ekBhhUih8Todds2ZEjM4v
Son Lux,Flowers,electronic,3.2,2.7733333333333334,3.036666666666666,6ojlpdfDTVyCbkNVYWwBN8
The Polyphonic Spree,Section 11 (We Sound Amazed),indie,4.443333333333333,2.5266666666666664,4.1033333333333335,66xNNFt0D1AkzBHrWaTO0w
Professor Longhair,Bald Head,blues,3.897863247863248,3.778547008547009,5.421111111111111,7heDc8lg3Ur007gzyLWZfP
Mississippi John Hurt,Funky Butt,blues,3.966666666666667,3.803333333333333,5.418333333333334,1GjyJZIGDqOuracwFE8RZM
Professor Longhair,Hadacol Bounce,blues,4.074,3.842,5.414,0gqFIGZOaXMo4qpFymjwcc
Karlheinz Stockhausen,Gesang Der Junglinge,experimental,3.1154074074074076,2.2314074074074073,2.624296296296296,0Y9DYv05QW8Cs8UTrXnRnA
Natalia Zukerman,Haunted House,folk,4.074,3.842,5.414,5mf9iuWtMbLK1NL8VJNJM2
Beirut,The Long Island Sound,indie,4.2370370370370365,3.0296296296296297,3.785185185185185,5K8ooge4MslVyE6Nlqvslv
American Football,The One With the Wurlitzer,indie,3.758857142857143,2.6877142857142857,3.358,3LdT7JYN6LCXUFnh0uaxgp
Jon Hopkins,Candles,ambient,4.183703703703704,3.217407407407407,4.056666666666667,0UAazxzt45u787JmxJGoUA
Agalloch,This White Mountain on Which You Will Die,ambient,3.58204081632653,2.8812244897959185,3.3448979591836734,6UtXQa4Qnx3G2neJA72YX0
Radiohead,Bishop's Robes,alternative,4.127142857142856,3.2903571428571428,4.404821428571428,4HzWlmufs8t8UDLsNpRpPg
New Order,Elegia,electronic,4.264021739130435,3.836521739130434,4.360760869565217,2Xs7CP4Gw8wJ8qX8fkrCAB
Oneohtrix Point Never,Replica,experimental,4.1,3.545,4.34,2Ug1s9s05UxazzeJ2rri3N
The Cure,Where the Birds Always Sing,alternative rock,3.713184713375796,3.052292993630573,3.740445859872611,1r7OFjSjtT5mCeC29xZ4nY
Bob Dylan,Most of the Time,folk,3.95685393258427,3.979438202247191,4.275617977528089,7wLzlhL0tb3GhPhnIz7IpQ
Hammock,Maybe They Will Sing for Us Tomorrow,ambient,3.5287499999999996,2.1712499999999997,3.2131249999999993,7mYRgsciCSgPPPcRNSghuQ
Team Sleep,Tomb of Liegia,trip-hop,4.4831067961165045,3.655436893203885,4.498737864077669,1QJJtsmh49Hrh07oTGxnZX
Thirteen Senses,Undivided,indie,4.32875,3.2350000000000008,4.010000000000001,70OU4ix8Y9kecFMpwTW10T
Archive,Hate,trip-hop,4.494776119402985,3.469776119402985,4.262686567164179,2orEOvmjOGjS2iIq0lNnou
Black Moth Super Rainbow,They Live In the Meadow,experimental,3.192087912087912,2.234945054945055,2.68989010989011,5o77VYFo1yMQbuwwRkjCeI
Alcest,Percées de lumière,shoegaze,3.905806451612904,3.0396774193548386,3.5783870967741938,23GPukKpKKdSHwXKuNvpdE
Ulver,Let the Children Go,dark ambient,3.8133333333333335,2.7266666666666666,3.406666666666667,62fD4LKlrEPIPrMR9h53Zd
Amon Tobin,Chronic Tronic,electronic,4.375238095238095,3.5833333333333335,4.228095238095238,5NR3KH0ZzmfsYhKnIjacqE
IAMX,Mercy,electronic,3.2353846153846155,2.5238461538461534,2.6969230769230776,6QL9uv6qgK1hppsjxmRc0b
Talk Talk,Runeii,post-rock,4.37574074074074,3.28111111111111,4.098888888888889,4ADboMaZ1PMfK4Np69Zb4K
Tom Waits,Tom Traubert's Blues,blues,3.647213740458015,3.715419847328244,4.858854961832062,71vyz1pfzmj1MQvJYOsPlb
M83,Kelly,electronic,3.8133333333333335,2.7266666666666666,3.406666666666667,0XMhmDTz024vHMKVZb3Qs5
Ulver,Tomorrow Never Knows,experimental,4.494285714285714,3.213571428571428,4.015,66EjDAr6vTp2YWPRt1aJDc
Team Sleep,Ever Since WWI,ambient,2.6066666666666665,2.526666666666667,2.9833333333333334,2VqqujOR7u0rTs3ZTNFI24
The Brian Jonestown Massacre,You Look Great When I'm Fucked Up,indie rock,3.544883720930233,2.28953488372093,3.307674418604651,6Udbl7n0x8Bq2SbItVS3wL
Spacemen 3,Revolution,shoegaze,2.5643636363636366,1.9316363636363636,2.5541818181818186,0gaFWKW4A9ztBEUYmBgbDd
"Alexander ""Skip"" Spence",Little Hands,singer-songwriter,1.8700000000000003,2.065,1.98,1ibcyT87MJO8HGEq4YOeXk
Suicide,Las Vegas Man,electronic,3.655,2.8675,3.655,4dyUKcUqy6rbsaVNOqjy0E
Gravenhurst,See My Friends,indie,4.421891891891892,2.5971621621621623,4.670945945945945,2bZsbG6KB6JxS6jZ56otlt
lovesliescrushing,Dizzy,shoegaze,3.76,2.45,3.14,6C4KkJFPYA8t4eChcRD7o1
Duman,Haberin Yok Ölüyorum,alternative rock,1.555,1.7825,1.8825,0JVaHDV9om0itoYoYpBBPT
lovesliescrushing,Charm,shoegaze,3.76,2.45,3.14,1nwdLzbiPZJOIT07Roka9p
Labradford,C. of People,post-rock,4.0725,3.5162500000000003,4.0,40xQHtJXp3XSIVcyP5QVGV
Pearls Before Swine,I Saw the World,folk,3.34,1.405,3.5,2VM24TRpyD25f6aX7MHw1i
Azzido Da Bass,Dooms Night (Timo Maas Radio Edit),electronic,3.34,1.4049999999999998,3.5,12GwtT1n24TIpp2RER56Ij
lovesliescrushing,Sugaredglowing,shoegaze,3.76,2.45,3.14,4dDAQEJbMbqjawOdNA791L
lovesliescrushing,Iwantyou,sad,1.05,1.745,1.92,4kOGkbdXRk7aTaYBBQFwrO
Ralph Fridge,Angel,electronic,4.22,3.6,3.06,39cfd32lzKwyTZeUsD3CvI
Loop,Fever Knife,shoegaze,2.54,2.045,2.305,799szoKCxPOY9RCsa0EZEh
Cathedral,The Caravan,acoustic,4.257185185185185,2.434740740740741,4.4714074074074075,4EsbtsD6xIoDSPW3FKyCKz
Death from Above 1979,Romantic Rights (Jesper Dahlback Remix),indie rock,4.0,2.68,2.96,5stGUco7jZYHxJ88h0vNnf
Boduf Songs,Vapour Steals the Glow,ambient,4.3133333333333335,1.3,3.8666666666666663,0l3UAKQOqQUCQlgCqXsKdf
Flying Saucer Attack,Forever,shoegaze,4.256666666666666,2.876666666666667,3.4066666666666667,0WZGHsMpmB0dd3MsKkGefB
The Transmissionary Six,Zero Gravity,alternative,4.289900990099009,2.673663366336634,4.778217821782178,21TFwKNIGsH2uTrB9hhIci
Dub Tractor,I Don`t Care,electronic,2.58,1.625,2.775,0tn5VrdDZcAEreW4Q8dsfd
Dj Wally,Ridiculous Sound,trip-hop,3.47,2.3266666666666667,3.1633333333333336,61McqRr3M7VSKEFLVBt7Ij
Beef Terminal,Daisyscience,post-rock,1.87,2.065,1.98,7lAluo7KFqXI2apmMbyxFe
Radiohead,I Might Be Wrong,alternative,4.232181818181818,3.564,4.005636363636364,0JhpYE9xA3UpSFrmXTZyIF
LCD Soundsystem,Somebody's Calling Me,electronic,3.926351351351351,2.2175675675675675,3.4905405405405405,4NiwTsBlFT7H2OMpUbadwL
The Stooges,We Will Fall,experimental,4.342641509433962,3.4362264150943393,3.85,3oLQBfQ72rvum90BXxPshy
Sonic Youth,Junkie's Promise,alternative,4.2700000000000005,3.8675,4.575,5l2hINBqLEAWRTvZfdLBZE
Thom Yorke,Truth Ray,electronic,2.7649999999999997,3.055,3.01,3wa4j6Ebhd1sjlnDyvd0CH
Dead Can Dance,The Spider's Stratagem,ambient,1.72,1.4287499999999995,1.74875,6QtVyPkvRJwKCfIxWnWnbp
Kimya Dawson,Caving In,sad,2.975806451612903,3.694193548387097,4.050967741935484,6bGnyPg37IsuXi74iMpXwn
Dead Can Dance,Chant of the Paladin,ambient,1.5097163120567376,1.120354609929078,1.2121985815602838,604lNQjkwHIl8B1lMIScmc
Dead Can Dance,Echolalia,ambient,2.8173979591836735,2.194744897959184,2.4943877551020406,2y7wzcdkP6CiC8mvMWTH2X
Swans,Mellothumb,post-punk,3.6566666666666663,2.6066666666666665,3.016666666666667,1HnlNONDhH3INFk5Bj3QSQ
Antimatter,Conspire,dark ambient,4.092207792207793,3.555844155844156,4.452857142857142,5hO0NZ6T23oMggst1Ptdl7
This Mortal Coil,Fyt,ambient,3.590217391304348,2.638913043478261,2.9752173913043483,2U5gEhAD9w6d6YoZ10s0Nl
Young Galaxy,Cover Your Tracks,indie,4.023333333333333,2.3866666666666667,3.46,5KCRE1CVair12NcED2WJQ5
Antimatter,Lights Out,ambient,3.974,3.0400000000000005,3.712,6KwbguGEzeMoGPeC3Nyohi
Silver Apples,Dancing Gods,experimental,4.45,3.338571428571428,3.46,7H0uTed9arJAtRoiNweL1K
múm,A River Don't Stop to Breathe,experimental,3.825,3.27,3.89,1tvfotDvpVUhdhckkuCrS5
Mujuice,Decadance,electronic,3.7702752293577984,3.7461467889908255,3.665321100917431,7miqA1USo389iGAxkYGkmo
Archive,Pills,electronic,1.7897727272727273,1.2715909090909092,1.3431818181818185,3IuJaTta8G9I7T2uK9aMuX
Colder,Crazy Love,electronic,3.5467924528301884,3.461698113207547,3.3660377358490567,0McxNzcP8DB1VKDLqZ0T3h
Husky Rescue,Wolf Trap Motel,electronica,4.2483168316831685,3.995346534653465,3.953267326732673,7EA9VG0Gw2vHF7Hn7k9ZIR
Fluke,Electric Blue,electronic,4.2374193548387105,2.9714516129032256,3.0016129032258063,3qctUWL01dBwDW2ILFiSbo
The Fall,Iceland,new wave,3.8933333333333335,2.693333333333333,3.253333333333334,33yQNBQQMLSTjBUfT5W6kf
Wagon Christ,Tomorrow Acid,electronica,2.625,1.865,1.97,2BdGZD66KLFAHIfoY6JXLk
Solid Gold,Who You Gonna Run To?,downtempo,3.2044736842105266,2.1860526315789475,2.7039473684210527,3gkV5d2zom0u3g8JzweWKx
Cranes,Clear,shoegaze,3.917910447761194,2.783582089552239,2.9402985074626864,44XulxuU2tya3rjeO1CEPQ
Seefeel,Imperial,ambient,2.194,1.5639999999999998,1.81,4zMJqWm0JxbFJRIZ0VVKmb
Blonde Redhead,Slogan,indie,4.495,3.93,3.95,1TO1af5Y0qPZsyMIHJTO8y
Jason Molina,Get Out Get Out Get Out,indie,3.678,3.684,3.68,7LkLrqmOMGOaiVbCdqM9Sq
SONOIO,Just me,alternative,3.5075,2.5075,3.695,7hfwnwggL2DIsF2ZrpB5Ez
Astrobrite,Happysad,shoegaze,3.8,2.6766666666666663,2.8733333333333335,1W52hbGJ49kcXU2e37Popt
Shpongle,Around the World in a Tea Daze (OTT remix),ambient,4.435,3.611,3.5640000000000005,1Lyhk1ICm9rqsrqUI6EDhv
Brendan Perry,Inferno,electronica,2.6016296296296297,1.9694814814814816,2.1533333333333338,1KMrW14ybsb25TULSKvCA4
Super Furry Animals,[A] Touch Sensitive,indie,2.625,1.865,1.97,0eeazGqWxrZDCp5rDKeHdG
Morphine,Mail,indie,4.34,3.67,4.69,4gd4PcUMIGj814w9qfvTFZ
Tom McRae,It Ain't You,singer-songwriter,2.9966666666666666,2.62,2.6333333333333333,3RqIB2sxqW5h96c9roOfA5
Fleet Foxes,Isles,folk,1.87,2.065,1.98,5tNDYZAb4NR6DoxbuF3zrz
Secret Machines,Pharaoh's Daughter,indie rock,4.268656716417911,3.0522388059701493,3.813432835820896,4xHKOjy9uOvxMAh2hJYttG
Brokeback,Another Routine Day Breaks,alternative rock,4.4375,1.9575,4.2775,3zgpJfyPtpX38aZUnu4peT
Michael Whalen,Through The Parched Land,ambient,1.855,2.5,2.13,2L1wTY4fDLgBGNJQoQU5y8
As Tall As Lions,Where Do I Stand,indie rock,4.14,3.78,3.812,5ffyW6tHJ5qJoVJPVBQdDj
The Psychedelic Furs,So Run Down,new wave,1.5,2.305,2.415,0jLNdkQzLhGsG00rhE438D
Gypsy & The Cat,Jona Vark,indie,3.800571428571428,1.9157142857142857,3.317142857142857,0xbM5xfXMOGhBfkscG9Vam
Animal Collective,Everyone Whistling,experimental,3.76,2.45,3.14,541k2wSfbAgb5JsWeLe9fe
Black Books,The Big Idea,indie,4.261960784313725,3.047450980392157,3.807450980392157,0WGh5U2qyGpFSu9uJhnDV6
Telepathe,Michael,electronic,3.215,2.175,2.91,13b6z7nIg76QrJRgaePAKR
Carbon Based Lifeforms,Transmission/Intermission,ambient,2.2344827586206897,1.6924137931034482,2.011034482758621,3kBE7RZer4Ak01UMfrWCCB
Cocteau Twins,"Those Eyes, That Mouth",shoegaze,2.942,1.94,2.32,7lhgqGb1jNuZQ7E5N8Fij7
Gomez,Rosalita,indie,3.9133333333333336,3.163333333333333,3.293333333333333,2LjrVaEOY7u5igRBf3yuXn
Del Tha Funkee Homosapien,3030,chill,3.44,2.1666666666666665,3.7,39GBFwBe4GGk7i3yr3F46P
Ott,Owl Stretching Time,electronic,3.44,2.1666666666666665,3.7,4FMAqVGjYVX9Q3esIWsm20
Under The Influence of Giants,Stay Illogical,indie,2.58,1.625,2.775,2dhQ8duZVinOQXHSyvsMsf
The Orb,Close Encounters,ambient,3.8881355932203383,2.5033898305084747,3.4372881355932203,01e9vOxxbGE396iabjwXIp
Carbon Based Lifeforms,Proton / Electron,ambient,3.63,2.84,3.365,7EfySE9nfEHXwrNIf6OBgW
Inara George,What A Number,indie,3.41,1.715,3.22,1ZnImOjT3TOKq2hhx0pq46
Aes Dana,Leylines,ambient,4.096170212765958,3.0457446808510635,3.677659574468086,20SadJaGewj5wfbFLz7uI6
David Holmes,Slashers Revenge,electronic,3.485,2.3875,4.0975,78xdrY0JI131cxXJsDej2L
Jay-Jay Johanson,Kate,trip-hop,3.8849999999999993,2.07,3.06,7cNlQTwh0atDvHrYX27AQW
Sync24,DOT,ambient,3.2066666666666666,3.173333333333333,2.9233333333333333,1XcD3pUAQPsNC0QQnGH0zm
Solar Fields,Unite (Origin 2007),electronic,2.58,1.625,2.775,1FVTyVMRri7dJ3ulnMBVEg
George Fitzgerald,Weakness,electronic,2.9866666666666664,2.8399999999999994,2.9733333333333336,6CGttSY2h6A51HYafCQbW5
Brian McBride,Retenir,ambient,3.128,3.032,3.58,69J2pB6YEwj1VzQda8RXd5
Psychic TV,Caresse Song,experimental,2.86,2.045,2.555,2avFhhvhCL54lCwdqsxIkG
Galaxie 500,I Can't Believe It's Me,indie,3.41,1.7150000000000003,3.22,6pUyE0ts4ux9SZ0ySZY4zX
Biosphere,The Third Planet,ambient,4.216666666666667,3.359999999999999,3.4166666666666665,13TUfTLlhSNXFtqtcYiJCY
Yo La Tengo,Sunsquashed,indie,3.595,2.4,2.66,11DPvXpOu4JVENljhXTxBM
JMSN,Addicted,chill,2.58,1.625,2.775,2pvtCS4dkBk55UWcOhxHf3
System 7,Interstate,electronic,3.1516666666666664,2.2449999999999997,2.2333333333333334,4aPj6ubJgSaQWJhktDceWr
Cell,Universal Sunrise,ambient,2.58,1.625,2.775,6WhEf1ZfluVcZvTWv45uLC
Solar Fields,Until We Meet the Sky,ambient,2.86,2.045,2.555,4c05M1DQiwEeaqcdgrEAfP
Loscil,Ampere,ambient,4.15,2.8575,3.9425,0QcO8iGFHXY3mtiMLp58X7
Hecq,Above,electronic,2.86,2.045,2.555,163m5fIjWa3dIilkETFjov
Air,Surfing on a rocket (remixed by Juan Maclean),electronic,3.87,2.4375,4.1625,0PiLzJMS2G5gzKfqhxEyIu
Tangerine Dream,Sphinx Lightning,electronic,3.840454545454546,2.4943181818181817,3.112159090909091,3ILZhlNhwiI055JyiR5Beg
Tangerine Dream,The Journey,electronic,4.4978125,3.3901562500000004,4.6928125000000005,5cI9UisxfdWrTMeOhRbFZj
Set Fire to Flames,Wild Dogs Of The Thunderbolt,post-rock,1.4,2.3266666666666667,2.56,70XN2yJKsxVQn27Px6WWwJ
Matthew Dear,Reason and Responsibility,electronic,4.0,2.68,2.96,3isJnXNeg7tUBmhrMgCjgw
Cepia,Braille Wounds,ambient,1.87,2.065,1.98,3WG9SyD5dfE0Ru68QzerVF
Tangerine Dream,Impressions Of Sorcerer,electronic,3.6266666666666665,2.4466666666666668,3.5533333333333332,1NvhZChHd2hzZg3kx4LkJW
Spacetime Continuum,Voice of the Earth,ambient,3.44,2.1666666666666665,3.7,6SpXK6JG4xjX5SxtKsGmIU
The Glove,Punish Me With Kisses (Mike Hedges Mix),post-punk,3.71,3.4,3.0,4s9WacpJjzSMnDoqjBlXRG
Manual,Summer of Freedom,ambient,3.76,2.45,3.14,1EICBAVMLCkvcmkcZzlWlR
Edgar Froese,Detroit Snackbar Dreamer,electronica,3.950419161676647,2.779940119760479,3.624850299401198,7tNeVOpu0hYTJKNxWKbFq7
Apollo 440,Are we a rock band or what..?,electronic,3.47,2.3266666666666667,3.163333333333333,56WDOJ390cZbuR6SLd4KpT
Carl Craig,es. 30,ambient,3.41,1.715,3.22,6mqyLG4jGQ1bQ8sq2gX4iH
Spacetime Continuum,Subway,electronic,2.58,1.625,2.775,3m759xiGZFLlwYUm7AtMIf
Aes Dana,Skyclad (High Frequencies Version),ambient,4.084,3.222,4.36,1Rta0mXS5JxlcJwtm21QrI
Skywatchers,Soul Baptist,ambient,3.7533333333333334,3.01,3.4133333333333336,7klaQ35QwnIVpn2j4XJLdZ
Shaun Escoffery,Space Rider,soul,3.41,1.7150000000000003,3.22,4CE6xlwvzlhpK47fwlk1uQ
Manual,baja nights,ambient,2.58,1.625,2.775,0201YCOWjzasHV8ykBBXVF
Roy Montgomery,Jaguar Meets Snake,ambient,2.0625,2.5725,2.305,3e67d3NDm0eVe4v4wqRg5I
Scann-Tec,Innermost Desires,ambient,3.4536363636363636,2.636363636363636,2.0959090909090907,2C7Xuea9NZLn0hLIzsz6Mh
Tangerine Dream,Ricochet Part Two,ambient,3.4833333333333334,2.493333333333333,3.223333333333333,0njffpMnHmV9s58KZHJpwx
Aes Dana,Aftermath # 04,ambient,4.0,2.19,3.42,6LHmewIPKy0eJaX3X3C5Y8
Banco De Gaia,Sixty Sixteen (For Karina),electronic,2.86,2.045,2.555,1jku2tlCoSIGIlfe1K7DMG
Nils Frahm,For - Peter - Toilet Brushes - More,ambient,1.87,2.065,1.98,4LkejFo7l7D36wrUfgs10W
Luis Junior,Colache (Sometimes Mix),ambient,2.86,2.045,2.555,4S3Hrj1TDeI57cAxPdIKnD
Kayo Dot,Amalia's Theme,experimental,4.18,3.2,3.605,3G3xDsOMJ5X5FJBKNXNJRn
Skywatchers,Serves Me Right,ambient,3.34,1.405,3.5,6VAUPK0zolofS3EcKOZ35p
Lonnie Liston Smith,Journey Into Love,jazz,4.453333333333333,1.8733333333333335,4.666666666666667,2cwr7J4EL9UfRhPc6UHEjz
Skywatchers,Ever Felt The Sky?,ambient,3.34,1.405,3.5,5NkyIbMNLGBHQDH6LQl9jY
Leama,Melodica (Ambient Mix),ambient,3.6266666666666665,2.4466666666666668,3.5533333333333332,28KGvCo5JAWXmXDryhTEFy
Bangkok Impact,Leap to the Unknown,electronic,4.428813559322034,3.5929661016949157,3.613050847457627,3fPAmH8bSflOQAMF0TGtY6
Protoculture,Innit,electronic,3.76,2.45,3.14,2uP5i0jIzEMZ6YQ9ekAG6Q
Michael Bundt,La Chasse aux Microbes,electronic,2.625,1.865,1.97,7eLTGvmGIjDrVV7RKFwDMz
The Stevenson Ranch Davidians,Subliminalover,indie,4.0,2.68,2.96,1TaOuOXqJ9laPLeu5hq0eq
Skywatchers,Small Lights,ambient,3.34,1.405,3.5,1Z3aNLUARTfsH3pZTud3nF
Sawako,"Looped Labyrinth, Decayed Voice",ambient,3.76,2.45,3.14,5P0rjH5JwBI4Ey1wGGY5h6
Eat Static,Area 51 (Nucleonic Mix),electronic,2.9021428571428567,1.6858333333333335,2.5742857142857143,2Hg80A6ehyrjGJS97Dlkz0
The Age of Rockets,Pictures of Space,electronic,4.235,3.025,3.605,26qYN1cgtpGcpL6Aj0Sgoy
Ruxpin,You Look Lovely in This Spacesuit,ambient,2.86,2.045,2.555,6jKKtJ1qC952FbldJUSsMp
Protoculture,Halo,electronic,2.86,2.045,2.555,7CWBk9o9Ndf3qrCvo40JrC
Rothko,Tell Your Story to the Winds,ambient,3.907999999999999,2.6520000000000006,3.738,2Dn1Jm10LZzzy3xrdbrarT
Perpetual Loop,Be Happy,electronic,2.58,1.625,2.775,4SJm3eQCiDuxVl9jyj4AuQ
Ruxpin,Palace Midas,electronic,2.86,2.045,2.555,1cjyFWhDIge64tbCEEj6QY
ASC,Lost For Words,ambient,2.86,2.045,2.555,1ryV7Ijze7SEmQxVmmlB2M
Isao Tomita,Space Fantasy,electronic,3.595,2.4,2.66,5aArd37o954jPVXiqO1ZH0
Peter Baumann,Phaseday,electronic,2.86,2.045,2.555,5naXXSOVpkkCt6KbfNrFsD
Space Dimension Controller,Temporary Thrillz,chill,2.58,1.625,2.775,5oNswsMW9SFT6atxV4QGPd
Michael Rother,Silberstreif,electronic,2.86,2.045,2.555,7Hrxw8QU07XhllVBfHB7MO
The Legendary Pink Dots,Joey the Canary,experimental,2.86,2.045,2.555,63A3tDSWKCx8ZnuHKOXD5D
Solar Fields,H.U.V.A Network - Rain Geometry (Solar Fields rmx) - Remastered,electronic,2.54,2.045,2.305,3phz9m8Xw7Q2xnhZXlVdrG
Blu Mar Ten,Cumulus,chill,4.226666666666667,2.716666666666667,3.943333333333334,6ka9hnQ94Ox6aHtMvEcAtL
Area,Vodka Cola,jazz,2.6466666666666665,3.4466666666666668,2.93,0VszWcu6T4ts1rclX4bCPp
Spacetime Continuum,Q 11,ambient,2.86,2.045,2.555,19QphKKwxnbrXn4div9j23
Colourmusic,Feels Good To Wear,indie,3.71,3.4,3.0,2Nbg8cCVDl7MKpoI4i8eCD
T Power,Indigo,electronic,2.86,2.045,2.555,4W6jVBCuj9JdCQ9KMpvNsN
Elea,Neighbours,chill,4.386666666666667,2.87,3.8233333333333337,132b5euv8RgFlNJHJnikKK
Evilfeast,Dawn of Winter,ambient,3.7944554455445543,2.7131683168316827,3.38980198019802,6uNDYRacQmOQBD5eKRWZLm
Studio Pressure,Relics (Plaid remix),electronic,2.86,2.045,2.555,4D9iSlHsXrMnCD1hPznWuV
SiebZehN,Winter Harmonies,ambient,2.58,1.625,2.775,6gQrH3neKcq2bmieQl4KCH
Black Mold,Wet Ferns,ambient,1.87,2.065,1.98,6LsqHn9fKmN50WOaAMJnT0
Landing,Tell Myself,ambient,2.86,2.045,2.555,28bRdPcAm2ljZMSsrsqQgO
John Stanford,Aurora,electronic,2.62,2.0,1.59,5SwxaNQNjAt7VNcet7rVDA
The Legendary Pink Dots,One For The Pearl Moon,electronic,2.54,2.045,2.305,0TFi7WeZ8xNGUyl2HYE5I7
The Legendary Pink Dots,Digital,electronic,3.8849999999999993,2.07,3.06,0Mu1g3h2P2a6tyzzmYjMoS
SiebZehN,Metaphore,electronic,2.58,1.625,2.775,3UDwqHy8GDzD1F4aId9FDR
Deepspace,Slow Moving Lifeform 1,ambient,3.938333333333333,2.2033333333333336,4.083333333333333,5t0PjphcnMms7oVGHXzESE
Conrad Schnitzler,00/380.13,electronica,2.86,2.045,2.555,3rfcZebfNi8NTXPKUF6eK2
Michael Rother,Elfenbein,electronic,2.86,2.045,2.555,7wD7SJt9ypVUpMWXC7b2RK
Cabeiri,Voyager,electronic,4.226666666666667,2.716666666666667,3.943333333333334,3OeKtyiNftPYLpSYXs1EWI
Carl Craig,Twilight,ambient,3.76,2.45,3.14,0FFcbjINWW87h6UVSvzHZW
Kevin Spacey,Charade,jazz,4.235,3.025,3.605,0YRr6NLjyldeKI0yN5QoJy
SBB,Przed premierą,experimental,2.625,1.865,1.97,407hZlX3Tu8LozqgrQthNS
PIXSID,End This Day,electronic,4.128,2.6,4.44,0vSDTTVlMZbbqqQEXIFQiR
Ruxpin,Autocaz,ambient,3.37,2.1,2.74,1LUmVqaqvgeWlETmhrhR7E
Ruxpin,Garden Of The Hesperides,electronic,2.86,2.045,2.555,5YWjhdIXjTu6mO90OYtdYf
OutKast,Synthesizer Feat. George Clinton,chill,2.58,1.625,2.775,3sQDstyMhCcDJ3mY6onZez
Landing,Constellations,post-rock,2.86,2.045,2.555,2OHK0BPaOX8rBLY3iI38Dn
Reggie Dokes,Black Thoughts,sad,1.05,1.745,1.92,72LCaXS6UqOOjyQwoeD5dB
Towers of Asia,Slow Kids,electronic,4.303333333333334,3.973333333333333,4.315,5IvsQNUcE6C0VzZCfLYH7o
ASC,Space Technique (The Nvious Vocal Mix),ambient,2.86,2.045,2.555,4x25EYdjb2jt11MEz8thCG
Dj Sid-the Apocalypze,I Know What I Saw,electronic,1.69,3.065,1.745,3iVeZl4ER1B2rx7VAY4h09
Planisphere,Moonshine (Ambient Mix),ambient,3.6,2.7266666666666666,3.24,2BQiNwnOM2vpcuHT2yeRKy
Kraftwerk,Kometenmelodie 2 (2009 - Remaster),electronic,3.943333333333334,3.3566666666666665,3.783333333333333,1aIWNzwaINr2gyTEZ1ffSR
Guided by Voices,Echos Myron,indie rock,3.41,1.715,3.22,0kSxRxxiI1Vaiispzszvf0
Aimee Mann,Phoenix,singer-songwriter,2.3233333333333333,3.1233333333333335,2.4266666666666667,0HLe8xGRWxX5gcWIV13B0Z
Lambchop,The Rise And Fall Of The Letter P,indie,3.34,1.405,3.5,0VBXRjQxWmMydzRvje42sH
The Decemberists,California One Youth and Beauty,indie,4.105,2.775,3.5,47dL4ecGoH3LalLg985aaZ
Bis,The End Starts Today,electronic,4.18,3.954,3.766,7HtIYZfSwgNn2Gho2sD2d9
Bis,What You're Afraid Of,electronic,3.595,2.4,2.66,1WhKyLMbfJOVl5NtKqYm8v
Tall Firs,The Woods,indie rock,3.1533333333333333,2.74,3.0233333333333334,4aiBYDAWrQwSMhkNW1NEvv
Animal Collective,Leaf House,experimental,4.3406666666666665,3.0436666666666667,3.692333333333333,1aTmszUhNPI2jRPfb02pQM
The Velvet Underground,The Murder Mystery,experimental,3.835102040816326,3.1738775510204085,3.726122448979592,2J5kak6lIAnDd1yd7YA6Ny
Neon Indian,"Mind, Drips",electronic,2.1247058823529414,1.338235294117647,2.2852941176470587,5LtREUYeLTMxZ87hmjFNVO
Flying Lotus,Beginners Falafel,electronic,4.302058823529412,2.821323529411765,4.000735294117647,56nlGuoISiyzyyoAUwmF4w
Flying Lotus,GNG BNG,electronic,2.463589743589744,2.6687179487179487,2.8635897435897433,3ikwXw561IEOzPikYP1j0y
Crystal Fighters,Xtatic Truth,electronic,3.7823529411764705,2.5588235294117645,3.423529411764706,133uDbk8HSSmtYj3eshOY6
Jungle,Platoon,indie,3.86,3.025,3.415,5mHVURjIu3spVJSGjQ3kXS
Arctic Monkeys,Matador,indie,3.957142857142857,2.5842857142857145,3.5342857142857143,7B9jAy9P2oGMcLXv0ug18N
Discovery,So Insane,electronic,3.71,3.4,3.0,3hM78tLCS5bRdPefruxA7A
